,date,id,name,room_type_category,rate,latitude,longitude,daily_price,total_price
213,2024-08-20,745071504957783233,copo de loft,entire_home,Novo,-22.970479138555067,-43.18684057920348,"R$256 por noite, originalmente R$312",Total de R$256
214,2024-08-20,30795309,Apto. reformado em Copacabana a 100m da praia,entire_home,"4,66 (79)",-22.97389,-43.18578,R$256 por noite,Total de R$456
215,2024-08-20,965097864349139813,Aconchego em Copa | Ideal p/ família | Brx1005 Z5,entire_home,"4,75 (24)",-22.96346,-43.1751,R$256 por noite,Total de R$546
216,2024-08-20,7438352,Apartamento Conjugado Na Glória,entire_home,,-22.91878,-43.17932,R$256 por noite,Total de R$456
217,2024-08-20,899418626299555258,Copa Beauty HIR 7,entire_home,"4,5 (48)",-22.9802974,-43.1908436,R$261 por noite,Total de R$261
218,2024-08-20,786952334979127392,Copa Rio HIR 12,entire_home,"4,82 (68)",-22.96958254858895,-43.18579916810064,R$261 por noite,Total de R$261
219,2024-08-20,1056733430607660467,Copa Subway Charm HIR 39,entire_home,"4,77 (26)",-22.981881998162322,-43.19504650608215,R$261 por noite,Total de R$261
220,2024-08-20,809669059243342017,Studio na Praia de Botafogo,entire_home,"4,93 (71)",-22.94503888015619,-43.18253795396729,R$260 por noite,Total de R$385
221,2024-08-20,1137676745138889141,Copa Friends HIR 40,entire_home,"4,36 (11)",-22.97958,-43.192,"R$261 por noite, originalmente R$289",Total de R$261
222,2024-08-20,47315605,Casa com vista para o mar e perto das praias.,entire_home,"4,97 (216)",-22.99665,-43.23692,R$262 por noite,Total de R$342
223,2024-08-20,1208739178114831968,Apt Guinle II,entire_home,Novo,-22.952169246907037,-43.18699666825409,R$263 por noite,Total de R$353
224,2024-08-20,782467798682500856,Rio Rentals 021- C047 Studio na quadra da praia com máquina de lavar.,entire_home,"3,88 (8)",-22.96389,-43.17485,R$264 por noite,Total de R$480
225,2024-08-20,45597204,Apartamento 3 quartos em Icaraí,entire_home,"4,9 (134)",-22.91202,-43.10531,R$264 por noite,Total de R$314
226,2024-08-20,35384092,O melhor acesso aos principais pontos do Rio,entire_home,"4,85 (114)",-22.91294,-43.21379,R$262 por noite,Total de R$262
227,2024-08-20,664648704744088680,"COPA SOL: amplo, arejado e iluminado PRAIA e METRO",entire_home,"4,73 (15)",-22.9624837,-43.1761021,R$264 por noite,Total de R$364
228,2024-08-20,34684199,Apartamento Botafogo- (excelente localização ),entire_home,"4,71 (111)",-22.95287,-43.18406,R$262 por noite,Total de R$422
229,2024-08-20,51754402,"Apt N S de Copacabana, perto de tudo!",entire_home,"4,77 (77)",-22.97145,-43.18496,R$262 por noite,Total de R$512
230,2024-08-20,766744331169700970,Copa Family HIR 2,entire_home,"4,91 (53)",-22.9794,-43.19134,"R$261 por noite, originalmente R$322",Total de R$261
231,2024-08-20,53012036,Casa 2 com vista para o mar e perto das praias,entire_home,"4,97 (111)",-22.99813,-43.23815,R$262 por noite,Total de R$342
232,2024-08-20,782573850473863459,Tc602 Melhor Vista do Rio !,entire_home,"4,47 (17)",-22.97785,-43.18966,R$269 por noite,Total de R$369
233,2024-08-20,1101520339056289981,Apartamento Moderno a 300m da Praia | RPU 326/702,entire_home,,-22.96536,-43.18168,"R$266 por noite, originalmente R$341",Total de R$486
234,2024-08-20,37528061,Qto&Sala a 250m da Praia de Ipanema | JN 185/205,entire_home,"4,51 (53)",-22.98601,-43.19485,"R$266 por noite, originalmente R$325",Total de R$486
235,2024-08-20,1050185649759826421,Studio decorado a 500m da Praia | HC 827/107,entire_home,"4,38 (8)",-22.981578531254534,-43.2240420596785,"R$266 por noite, originalmente R$307",Total de R$466
236,2024-08-20,972505158258530337,Charme Lapa-Glória no Rio,entire_home,"4,25 (8)",-22.9164573,-43.1777677,R$265 por noite,Total de R$285
237,2024-08-20,771994535996972366,Apartamento quadra da praia,entire_home,,-22.96977126404736,-43.18404793739318,"R$269 por noite, originalmente R$324",Total de R$399
238,2024-08-20,45067473,Apartamento em Ipanema com garagem | BT 82/208,entire_home,"4,6 (40)",-22.98222,-43.19866,"R$266 por noite, originalmente R$400",Total de R$536
239,2024-08-20,816066408946596565,Aconchegante/arejado/simpático,entire_home,"4,95 (37)",-22.9159034,-43.1914689,R$269 por noite,Total de R$399
240,2024-08-20,54020259,Cond resid com elevador rua tranquila.,entire_home,"4,92 (12)",-22.923385620117188,-43.24334716796875,R$270 por noite,Total de R$320
241,2024-08-20,1110800742221199246,Paraíso na Praia de Copacabana Tc202,entire_home,,-22.97570285406123,-43.18797990449418,R$269 por noite,Total de R$369
242,2024-08-20,1129523981677000203,Tc1002 Vista Panorâmica de Copacabana,entire_home,,-22.97798,-43.18944,R$269 por noite,Total de R$369
243,2024-08-20,1107441605716283865,Copa Couple HIR 41,entire_home,"4,61 (23)",-22.965717977507776,-43.19049632469977,R$273 por noite,Total de R$273
244,2024-08-20,1115384691930992575,Apto Conforto a Passos da Praia,entire_home,"4,9 (10)",-22.98767,-43.18961,R$275 por noite,Total de R$440
245,2024-08-20,1045675993419914233,Apartamento no Leme - a 200m da praia,entire_home,"4,67 (18)",-22.963048303610517,-43.16787086732717,R$274 por noite,Total de R$274
246,2024-08-20,996627777399432636,ALMA de Copa,entire_home,"4,81 (37)",-22.9787516,-43.1904169,R$271 por noite,Total de R$421
247,2024-08-20,1037615796427449505,Cantinho Aconchegante Botafogo,entire_home,"5,0 (10)",-22.941532841568712,-43.18100295960903,R$272 por noite,Total de R$422
248,2024-08-20,1052808988133378650,"Coração do Leblon, quarto e sala",entire_home,"5,0 (19)",-22.98365,-43.22171,"R$271 por noite, originalmente R$300",Total de R$451
249,2024-08-20,1050776546320312407,Copacabana Palace (Home Office),entire_home,"4,67 (3)",-22.9656201,-43.179405,R$272 por noite,Total de R$522
250,2024-08-20,1181856698731548332,Museu histórico da cidade,entire_home,Novo,-22.980178618270074,-43.24039216502388,"R$274 por noite, originalmente R$334",Total de R$274
251,2024-08-20,1193005795748317927,Apartamento perto de tudo,entire_home,Novo,-22.8651158,-43.2952403,R$274 por noite,Total de R$274
252,2024-08-20,1147189610217273014,casa temporada em Santa Teresa,entire_home,,-22.92631,-43.1919,"R$274 por noite, originalmente R$334",Total de R$274
253,2024-08-20,1202915506423672538,Studio Praia de Copacabana,entire_home,Novo,-22.9645918,-43.1742672,R$278 por noite,Total de R$428
254,2024-08-20,1222607196113945891,Incrível Apartamento com Vista Mar | SkyLux,entire_home,Novo,-22.89894328818149,-43.1780640040666,R$279 por noite,Total de R$379
255,2024-08-20,1076188436329784119,Rio Rentals 021- C003 Apartamento a uma quadra da,entire_home,,-22.96525,-43.17541,R$276 por noite,Total de R$492
256,2024-08-20,31779502,Vidiga Ocean View,entire_home,"4,95 (100)",-22.9986,-43.23909,R$278 por noite,Total de R$388
257,2024-08-20,953792453692492416,Loft em Santa Teresa,entire_home,,-22.921261656192346,-43.18582942086075,R$279 por noite,Total de R$399
258,2024-08-20,1086914490773974141,"Casa agradável, bem localizada",entire_home,,-22.9545059,-43.2004691,R$279 por noite,Total de R$399
259,2024-08-20,659361655691049810,COPA CRIATIVE,entire_home,,-22.9649988,-43.1754618,R$278 por noite,Total de R$428
260,2024-08-20,1211674043415748582,Apartamento quarto e sala reformado em Copacabana,entire_home,Novo,-22.9672858,-43.1810419,R$285 por noite,Total de R$285
261,2024-08-20,812939750380298559,Peq Suíte Casal,entire_home,"4,77 (31)",-22.981358410123974,-43.20481648229628,R$284 por noite,Total de R$284
262,2024-08-20,573926165291408991,Loft encantador de 1 quarto no centro do Rio de Janeiro,entire_home,"4,85 (61)",-22.91703,-43.17702,R$290 por noite,Total de R$333
263,2024-08-20,1197367479807840006,Copacabana Vista do Céu,entire_home,Novo,-22.965380505938594,-43.189153018368856,"R$285 por noite, originalmente R$345",Total de R$365
264,2024-08-20,808060271039109978,Apartamento encantador com pátio,entire_home,"3,4 (5)",-22.9683537,-43.1823213,R$285 por noite,Total de R$285
265,2024-08-20,1162206359705300495,"Stúdio RB - novíssimo! 
Ao lado do VLT/Metrô.",entire_home,Novo,-22.90806,-43.17539,"R$282 por noite, originalmente R$338",Total de R$472
266,2024-08-20,22788107,Agradável apartamento próximo a praia-Flamengo,entire_home,"4,75 (8)",-22.92833,-43.17483,R$285 por noite,Total de R$285
267,2024-08-20,1213380096080928484,Ipanema General Osório 24h,entire_home,Novo,-22.9848106,-43.19896019999999,R$282 por noite,Total de R$542
268,2024-08-20,54279029,Belo apartamento a 150mts da praia,entire_home,"3,91 (11)",-22.96539306640625,-43.178550720214844,R$282 por noite,Total de R$482
269,2024-08-20,1078291024051234695,Apartamento aconchegante,entire_home,,-22.9276463,-43.2131207,R$285 por noite,Total de R$285
270,2024-08-20,2882788,Apartamento aconchegante,entire_home,,-22.84199,-43.29682,R$285 por noite,Total de R$285
271,2024-08-20,7565463,20 Min. Do Centro do Rio de Janeiro,entire_home,"4,28 (72)",-22.90361,-43.12499,R$285 por noite,Total de R$285
272,2024-08-20,2753517,Apartamento em Ipanema - 715,entire_home,"4,32 (25)",-22.98432,-43.21125,"R$282 por noite, originalmente R$331",Total de R$582
273,2024-08-20,1133284271266627155,Apartamento na Lapa,entire_home,,-22.91122,-43.18889,R$285 por noite,Total de R$285
274,2024-08-20,648547806395251953,Apartamento Super Aconchegante em Copacabana,entire_home,"4,75 (60)",-22.98179,-43.19466,R$289 por noite,Total de R$315
275,2024-08-20,1082646012633558088,Lindo loft Copacabana com vista do Cristo Redentor,entire_home,"4,97 (29)",-22.967678953559975,-43.18715698147583,R$290 por noite,Total de R$410
276,2024-08-20,1183351021722539336,Aconchegante Apt com Vista Mar,entire_home,Novo,-22.9647066,-43.1755453,R$290 por noite,Total de R$290
277,2024-08-20,5335807,Apartamento no coração da boemia.,entire_home,"4,92 (13)",-22.92518,-43.1767,R$290 por noite,Total de R$320
278,2024-08-20,1101369892779590702,"Samba e Cultura no Centro, perto de tudo!",entire_home,,-22.8999215,-43.1844354,R$288 por noite,Total de R$468
279,2024-08-20,1174124115396567790,Copacabana a apenas 200m da praia com quarto p/4!,entire_home,"4,75 (4)",-22.96443,-43.17438,"R$296 por noite, originalmente R$337",Total de R$496
280,2024-08-20,1223122257160101928,Confortável Flat PraiaCopacabana,entire_home,Novo,-22.98188,-43.19118,R$297 por noite,Total de R$297
281,2024-08-20,1221054792424006715,Apartamento estiloso reformado em Copacabana,entire_home,Novo,-22.983418032813923,-43.192518125883275,R$295 por noite,Total de R$445
282,2024-08-20,749834112073356884,Ipanema: Loft lindo na praia!,entire_home,"4,91 (68)",-22.98541,-43.1941,R$294 por noite,Total de R$524
283,2024-08-20,1189161835759673250,Suíte privativa.,entire_home,Novo,-22.9092006,-43.1065412,R$297 por noite,Total de R$297
284,2024-08-20,1081262949215372349,Flat de Frente pro Mar Barra,entire_home,,-23.013536826612324,-43.30652961658068,R$295 por noite,Total de R$325
285,2024-08-20,983927680797795145,ótimo apt em copa.,entire_home,Novo,-22.96969925164899,-43.185560419751525,R$295 por noite,Total de R$445
286,2024-08-20,732783795031879931,Em Promoção: Copacabana Vista Mar Lateral,entire_home,"4,76 (17)",-22.97461,-43.18935,"R$295 por noite, originalmente R$387",Total de R$775
287,2024-08-20,812322743724434111,"Estúdio perto do metrô, perto do centro da cidade e praias.",entire_home,,-22.9170887,-43.1783297,R$296 por noite,Total de R$296
288,2024-08-20,1091497391498645922,Engenhão jogos shows jto. Barra,entire_home,,-22.89375,-43.29965,R$297 por noite,Total de R$445
289,2024-08-20,1208698402003784896,Apartamento amplo com suíte!,entire_home,Novo,-22.9665,-43.18612,"R$299 por noite, originalmente R$363",Total de R$349
290,2024-08-20,762995700101804062,"Ótimo,charmoso e tranquilo !",entire_home,"4,74 (19)",-22.979665421310095,-43.19077089428902,R$300 por noite,Total de R$460
291,2024-08-20,1217354831979109329,"Apê Ágata, praia de Copacabana",entire_home,Novo,-22.9637341,-43.1787648,R$299 por noite,Total de R$479
292,2024-08-20,54144877,Apt Copacabana a 2 quadras do Arpoador e Ipanema,entire_home,"4,83 (48)",-22.985237,-43.192905,R$299 por noite,Total de R$399
293,2024-08-20,594874265835806657,Excelente apartamento próximo ao Sambódromo / Lapa,entire_home,"4,82 (45)",-22.91083,-43.20341,R$298 por noite,Total de R$398
294,2024-08-20,719711807760455888,Apartamento bem localizado em Ipanema,entire_home,"4,75 (16)",-22.98485,-43.19879,R$299 por noite,Total de R$479
295,2024-08-20,623006851590842002,Apto aconchegante com estacionamento interno.,entire_home,"4,74 (62)",-22.967697,-43.191135,R$311 por noite,Total de R$411
296,2024-08-20,1044240959426072815,Apartamento em Copacabana,entire_home,"4,27 (11)",-22.9714766,-43.1892632,R$311 por noite,Total de R$491
297,2024-08-20,744969836372981966,Apartamento em Botafogo,entire_home,"4,71 (7)",-22.951299720331736,-43.17794089516952,R$311 por noite,Total de R$491
298,2024-08-20,1073939469790754214,conjugado perfeito para seu laze,entire_home,"5,0 (3)",-22.98074,-43.21594,R$312 por noite,Total de R$512
299,2024-08-20,5220801,Condomínio Santa 1016,entire_home,,-22.97186,-43.18894,R$314 por noite,Total de R$314
300,2024-08-20,678279831023954233,Copa Beach Rio,entire_home,"4,92 (79)",-22.96339939653689,-43.175560757517815,R$318 por noite,Total de R$468
301,2024-08-20,1154441917521678961,Loft 319,entire_home,"5,0 (17)",-22.9840653,-43.21902499999999,"R$316 por noite, originalmente R$379",Total de R$536
302,2024-08-20,1120465200609383192,Studio Moderno a 260m da Praia do Leblon |AE88/505,entire_home,"5,0 (7)",-22.984703686249116,-43.22769223117297,"R$319 por noite, originalmente R$408",Total de R$519
303,2024-08-20,49929552,1Quarto com Vista Mar em Copacabana | BRX 58/1002,entire_home,"4,69 (59)",-22.96624,-43.17481,"R$319 por noite, originalmente R$374",Total de R$519
304,2024-08-20,10234880,Apartamento luxo ha 500 m da praia de Copacabana,entire_home,"4,88 (73)",-22.96179,-43.17498,R$319 por noite,Total de R$735
305,2024-08-20,751711037648191951,"Apê Turquesa, praia do Leme",entire_home,"4,89 (45)",-22.963249061864822,-43.17128296941519,"R$317 por noite, originalmente R$416",Total de R$507
306,2024-08-20,44749978,2 quartos em Copacabana c/ Vista-Mar | PJ 135/808,entire_home,"4,57 (76)",-22.96498,-43.17431,"R$319 por noite, originalmente R$403",Total de R$604
307,2024-08-20,20266851,"TOP LEBLON 2 QUADRAS DA PRAIA, METRO E SHOPPING",entire_home,"4,91 (321)",-22.98315,-43.22024,R$316 por noite,Total de R$536
308,2024-08-20,33968828,Copacabana apartamento aconchegante e silencioso.,entire_home,"4,88 (76)",-22.98079,-43.19341,"R$318 por noite, originalmente R$541",Total de R$468
309,2024-08-20,54031484,Casa Histórica de Santa Teresa (Centro RJ),entire_home,"4,69 (42)",-22.91934,-43.18648,R$317 por noite,Total de R$467
310,2024-08-20,1157938595825155372,Copacabana,entire_home,,-22.97875,-43.19042,R$318 por noite,Total de R$318
311,2024-08-20,8499916,MAR ABERTO - PENAMRIO -  Frente Mar Copacabana,entire_home,"4,76 (172)",-22.98211,-43.18945,"R$321 por noite, originalmente R$527",Total de R$521
312,2024-08-20,1181984072378404272,Apartamento em Copacabana,entire_home,"5,0 (3)",-22.9766702,-43.1924406,"R$320 por noite, originalmente R$475",Total de R$320
313,2024-08-20,2383310,Apartamento confortável em Ipanema,entire_home,"4,87 (446)",-22.98418,-43.19454,"R$321 por noite, originalmente R$356",Total de R$491
314,2024-08-20,735379759443116168,O Melhor Residencial com Serviços do Leblon,entire_home,"5,0 (8)",-22.979361,-43.2262129,"R$321 por noite, originalmente R$500",Total de R$421
315,2024-08-20,657040934788474291,Apartamento no melhor lugar de Ipanema (04),entire_home,"4,5 (4)",-22.98654,-43.19039,R$324 por noite,Total de R$474
316,2024-08-20,1189235017953886730,praia do sul,entire_home,Novo,-22.97255277794779,-43.18866562008603,R$320 por noite,Total de R$320
317,2024-08-20,1064592025329272345,Agradável em Copa | Ideal para amigos | Sc602 Z4,entire_home,"4,81 (21)",-22.9662636460939,-43.18647942395877,R$323 por noite,Total de R$623
318,2024-08-20,690600683991184801,Apartamento Copacabana Princesinha do Mar,entire_home,"4,84 (19)",-22.96668,-43.18297,"R$321 por noite, originalmente R$740",Total de R$571
319,2024-08-20,48314467,"Apartamento 1 quarto ,cozinha americana e banheiro",entire_home,,-22.91731,-43.191,R$320 por noite,Total de R$320
320,2024-08-20,1430946,Ipanema / Arpoador / Excelente localização,entire_home,"4,76 (105)",-22.985369,-43.19561789999999,R$325 por noite,Total de R$445
321,2024-08-20,1087799755067669990,"Apartamento em ipanema, 6 minutos da praia | Bt302",entire_home,"4,08 (12)",-22.98456,-43.19958,R$325 por noite,Total de R$605
322,2024-08-20,1086216731357833318,Apto Flamengo,entire_home,"5,0 (3)",-22.933341521946314,-43.17685563081561,R$325 por noite,Total de R$525
323,2024-08-20,1032002355502592364,Apto varanda vista mar Charitas,entire_home,"4,75 (8)",-22.9254419,-43.0942443,R$328 por noite,Total de R$553
324,2024-08-20,707239872838549616,Elegante Studio a 200m da praia e a 400 m do metro,entire_home,"4,65 (17)",-22.9700502,-43.1863643,"R$335 por noite, originalmente R$549",Total de R$535
325,2024-08-20,1150779891724606856,Charme em Botafogo | Bem decorado | Sct1202 Z5,entire_home,"4,86 (7)",-22.94982,-43.18283,R$331 por noite,Total de R$631
326,2024-08-20,6213104,Cobertura Prudent 02,entire_home,"4,7 (33)",-22.98482,-43.19906,R$341 por noite,Total de R$503
327,2024-08-20,1034852485519979365,Apartamento novo e aconchegante,entire_home,,-22.95604,-43.19845,R$331 por noite,Total de R$331
328,2024-08-20,1056714345021423720,Suíte frente mar adequado para trabalho Copacabana,entire_home,"4,82 (11)",-22.96183,-43.16954,R$338 por noite,Total de R$388
329,2024-08-20,1115834127568372916,Quarto Duplo com Banheiro Privativo,entire_home,,-22.983521077151302,-43.1936104951065,R$338 por noite,Total de R$338
330,2024-08-20,1209740827353694615,Praia Copacabana (Novo e ótimo custo benefício),entire_home,Novo,-22.97143016626473,-43.18506147712469,R$339 por noite,Total de R$339
331,2024-08-20,23018871,"2 QUARTOS COM  AR , REFORMADO A 1 QUADRA DA PRAIA",entire_home,"4,92 (225)",-22.96699,-43.18087,R$339 por noite,Total de R$519
332,2024-08-20,1202793133302779632,"junto a praia, metrô, comércio.",entire_home,Novo,-22.964828387850364,-43.176589195737684,R$336 por noite,Total de R$336
333,2024-08-20,22876636,"Ipanema   sala e quarto , vista oceano. 816",entire_home,"4,67 (24)",-22.984307410231093,-43.21125216077628,R$338 por noite,Total de R$588
334,2024-08-20,817262025529766086,Casa com acesso rápido a Copacabana-,entire_home,,-22.966306372974838,-43.192995361981225,R$339 por noite,Total de R$339
335,2024-08-20,53157646,Flat na melhor localização de Copacabana&Ipanema 3,entire_home,"4,92 (12)",-22.98758,-43.1917,"R$342 por noite, originalmente R$404",Total de R$462
336,2024-08-20,1223296430295978163,Apartamento aconchegante na Lagoa,entire_home,Novo,-22.9594192,-43.2023729,"R$341 por noite, originalmente R$416",Total de R$341
337,2024-08-20,1211080704823882834,Apartamento na quadra da praia.,entire_home,Novo,-22.97767,-43.18837,R$342 por noite,Total de R$342
338,2024-08-20,1038385128623403908,Loft aconchegante na Lapa/RJ,entire_home,"5,0 (10)",-22.9120271,-43.1866716,R$342 por noite,Total de R$342
339,2024-08-20,867313667602886747,Apartamento(praia de Copacabana) Do lado da praia,entire_home,"3,83 (6)",-22.965759946776718,-43.17559710370439,R$344 por noite,Total de R$369
340,2024-08-20,562339990936024255,"Apt encantador em Copacabana, 50M da praia posto 3",entire_home,,-22.9667,-43.18252,R$345 por noite,Total de R$445
341,2024-08-20,783181329652061364,Condomínio com piscina,entire_home,,-22.86402,-43.09765,R$342 por noite,Total de R$342
342,2024-08-20,1049307922844577713,Casa inteira em Icaraí,entire_home,,-22.90678547147205,-43.108663210706126,R$342 por noite,Total de R$342
343,2024-08-20,1193494505220108276,Apartamento Loft  Barra,entire_home,Novo,-23.012109414691537,-43.299454575219464,R$342 por noite,Total de R$342
344,2024-08-20,1175489962464192316,Casa para alugar por temporada,entire_home,,-22.9957,-43.23464,R$345 por noite,Total de R$365
345,2024-08-20,41957315,Apartamento com linda vista em Santa Teresa,entire_home,,-22.91694,-43.19043,R$342 por noite,Total de R$342
346,2024-08-20,696372343844715863,Curta o Rio junto a natureza da Floresta da Tijuca,entire_home,,-22.97465407948084,-43.281263932585716,R$342 por noite,Total de R$342
347,2024-08-20,971874763582969239,"502-Estúdio no Coração de Copacabana, Posto 4",entire_home,"4,97 (34)",-22.9729171,-43.1884229,R$349 por noite,Total de R$424
348,2024-08-20,1086093234227551156,Flat no Melhor de Copacabana,entire_home,"5,0 (14)",-22.98772800540309,-43.19205515005508,R$347 por noite,Total de R$467
349,2024-08-20,45701072,Condomínio Premium Suítes 04,entire_home,"4,62 (50)",-22.9873,-43.19069,R$351 por noite,Total de R$501
350,2024-08-20,2046481,ESTÚDIO 🔝 NO  LEBLON,entire_home,"4,76 (136)",-22.98223,-43.22319,R$351 por noite,Total de R$571
351,2024-08-20,46894134,Arpoador Premium Suítes,entire_home,"4,54 (37)",-22.98829,-43.19184,R$351 por noite,Total de R$501
352,2024-08-20,21110872,Apartamento Hilário de Gouvêia Copacabana,entire_home,"4,52 (44)",-22.96769,-43.18502,R$348 por noite,Total de R$388
353,2024-08-20,45700199,Condomínio Premium Suítes 02,entire_home,"4,75 (20)",-22.9873,-43.19069,R$351 por noite,Total de R$501
354,2024-08-20,45669734,Condomínio Premium Suítes 01,entire_home,"4,35 (23)",-22.9873,-43.19069,R$351 por noite,Total de R$501
355,2024-08-20,53157005,Flat na melhor localização de Copacabana&Ipanema 2,entire_home,"4,93 (14)",-22.98824,-43.19031,"R$354 por noite, originalmente R$406",Total de R$474
356,2024-08-20,1173019475991565012,Flat lindo e confortável!,entire_home,Novo,-22.9525656,-43.1897724,R$356 por noite,Total de R$456
357,2024-08-20,1191193698791148130,Apartamento Decorado com Garagem | SQC 225/605,entire_home,Novo,-22.96647,-43.18999,"R$354 por noite, originalmente R$440",Total de R$639
358,2024-08-20,53986103,Lev Apartments- Studio Copacabana P5 400m da Praia,entire_home,"4,24 (34)",-22.977295,-43.192619,R$355 por noite,Total de R$455
359,2024-08-20,6211077,Loft privado no estilo chique industrial de Santa Teresa,entire_home,"4,96 (51)",-22.92361,-43.18785,R$356 por noite,Total de R$456
360,2024-08-20,1167466890696052873,2Qtos em Copacabana a 170m da Praia | FS 42/505,entire_home,"4,6 (5)",-22.98188279678375,-43.19200703597509,"R$354 por noite, originalmente R$425",Total de R$639
361,2024-08-20,1052816636663371887,Apartamento em Copacabana quadra da praia,entire_home,"5,0 (13)",-22.9645918,-43.1742672,R$362 por noite,Total de R$512
362,2024-08-20,983547468945485071,"Copa, 3 qrtos, garagem, Posto 4, c/ acessibilidade",entire_home,"5,0 (48)",-22.97554424618759,-43.19068204611539,"R$364 por noite, originalmente R$499",Total de R$514
363,2024-08-20,849741395795355211,Apartamento/Loft reformado praia,entire_home,"5,0 (17)",-22.978977082390102,-43.19044500589371,R$365 por noite,Total de R$515
364,2024-08-20,1031849257754764703,Studio Café Leblon,entire_home,,-22.984142927628813,-43.22335705026244,"R$365 por noite, originalmente R$408",Total de R$565
365,2024-08-20,54056845,Lev Apartments - Apto Copacabana - 300m da praia,entire_home,"4,47 (30)",-22.962864,-43.175606,R$363 por noite,Total de R$463
366,2024-08-20,1223463374256464626,g20 Rio de janeiro venha curtir,entire_home,Novo,-22.96328,-43.18189,R$365 por noite,Total de R$365
367,2024-08-20,1182546711705400565,"bem localizado, iluminado seguro",entire_home,Novo,-22.96013681743035,-43.201434805939954,R$363 por noite,Total de R$363
368,2024-08-20,989605237166563010,Studio Edifício Leblon,entire_home,,-22.9834385,-43.223636,R$365 por noite,Total de R$565
369,2024-08-20,1209547765308402322,Seu Refúgio ao Pé do Cristo,entire_home,Novo,-22.943062063863483,-43.19910342002236,"R$365 por noite, originalmente R$445",Total de R$365
370,2024-08-20,1211604797799809064,Apartamento Santa Teresa,entire_home,Novo,-22.92007685469588,-43.18490792065858,R$456 por noite,Total de R$456
371,2024-08-20,683262506061618862,Condomínio encantador com piscina,entire_home,"4,27 (22)",-22.90503,-43.24239,R$364 por noite,Total de R$514
372,2024-08-20,38953187,Apartamento na quadra da praia de Copacabana,entire_home,"4,96 (28)",-22.971521,-43.185436,R$371 por noite,Total de R$571
373,2024-08-20,1193019194715655280,"Copacabana RJ 
próx Copa'dor",entire_home,"5,0 (3)",-22.964974,-43.1907952,R$368 por noite,Total de R$548
374,2024-08-20,45971410,"Dois quartos de casal, banheiro, cozinha, frigobar",entire_home,"4,89 (47)",-22.92752,-43.23932,R$372 por noite,Total de R$470
375,2024-08-20,752685,Apart em Copacabana Rio Janeiro,entire_home,"4,8 (5)",-22.96351,-43.17191,R$368 por noite,Total de R$548
376,2024-08-20,10172742,botafogo 1011,entire_home,,-22.94874,-43.18402,R$377 por noite,Total de R$377
377,2024-08-20,43778886,Apartamento na quadra da praia em Copacabana,entire_home,"4,81 (139)",-22.97385,-43.18833,R$377 por noite,Total de R$377
378,2024-08-20,1036607163621517728,Studio em Copacabana,entire_home,Novo,-22.985773547687664,-43.190115429461,"R$374 por noite, originalmente R$454",Total de R$434
379,2024-08-20,52589896,Studio Novo Alto Luxo no Coração de Ipanema,entire_home,"4,92 (122)",-22.98494,-43.20515,"R$373 por noite, originalmente R$411",Total de R$553
380,2024-08-20,50589850,Casa inteira - 3 andares - condomínio fechado,entire_home,"4,96 (28)",-22.92032,-43.20941,R$373 por noite,Total de R$673
381,2024-08-20,284910,1BR Praia tel/net/cabo/e-lock,entire_home,"4,45 (43)",-22.961776553330363,-43.17607759712209,"R$396 por noite, originalmente R$558",Total de R$931
382,2024-08-20,1176876669303542832,Apartamento com sabor de casa em Santa Teresa,entire_home,,-22.92636151228343,-43.18989843260651,R$375 por noite,Total de R$525
383,2024-08-20,1216816968838085648,Casa kitnet,entire_home,Novo,-22.9159529,-43.1955653,R$377 por noite,Total de R$377
384,2024-08-20,958044524389425363,Lindo Apartamento Retrofit no Flamengo,entire_home,"4,91 (45)",-22.9258824,-43.1771095,R$380 por noite,Total de R$580
385,2024-08-20,704470730191017053,Apartamento em prédio encantador - próx ao Cristo,entire_home,,-22.93491353658468,-43.200658187270164,R$379 por noite,Total de R$479
386,2024-08-20,20134648,"9º andar, recém-reformado a 2 min da praia.",entire_home,"4,54 (37)",-22.96612,-43.18317,R$386 por noite,Total de R$706
387,2024-08-20,52472870,Apartamento inteiro em Copacabana perto da praia,entire_home,"5,0 (9)",-22.96873,-43.18408,R$388 por noite,Total de R$568
388,2024-08-20,689100814095869104,Lobie Ipanema - Flat com dois quartos,entire_home,"4,12 (17)",-22.98496,-43.19457,R$390 por noite,Total de R$490
389,2024-08-20,1772732,Prudent Ipa 205,entire_home,"4,74 (119)",-22.98666,-43.19837,R$404 por noite,Total de R$566
390,2024-08-20,1160878636929722357,Apartamento para 6 pessoas em Copacabana | Pl804 Z,entire_home,"4,6 (5)",-22.973786959794477,-43.19306575908569,"R$391 por noite, originalmente R$477",Total de R$741
391,2024-08-20,1772800,307 perto de Ipanema,entire_home,"4,4 (30)",-22.98238,-43.19233,R$404 por noite,Total de R$566
392,2024-08-20,690769330273423626,"<Espetacular Coraçâo Leblon
 Prox Praia metro",entire_home,,-22.98221,-43.22311,R$394 por noite,Total de R$394
393,2024-08-20,4000148,Ipa Pent prudente 02,entire_home,"4,6 (35)",-22.98681,-43.199,R$404 por noite,Total de R$566
394,2024-08-20,929658836788562980,Apartamento praia de Copacabana,entire_home,"4,97 (29)",-22.964218083755547,-43.177179135382175,R$399 por noite,Total de R$399
