,id,name,room_type_category,rate,latitude,longitude,address,neighbourhood,regionName,city,daily_price,total_price
302,5135263,Cobertura próximo ao Estádio do Engenhão,entire_home,0,-22.88847,-43.27898,Rua Silva Mourão,Cachambi,Região Sudeste,Rio de Janeiro,695,915
303,675276209220079568,"Conjugadão em Copacabana, a 100 metros da praia.",entire_home,0,-22.9639478,-43.17515880000001,Avenida Prado Júnior,Copacabana,Região Sudeste,Rio de Janeiro,706,856
304,775353049580471244,2Qtos a 350m da praia de Copacabana | TA 28/401,entire_home,"4,8",-22.97026,-43.18714,Rua Barata Ribeiro,Copacabana,Região Sudeste,Rio de Janeiro,709,994
305,958044524389425363,Lindo Apartamento Retrofit no Flamengo,entire_home,"4,89",-22.9258824,-43.1771095,Rua Silveira Martins,Catete,Região Sudeste,Rio de Janeiro,713,913
306,1065268090518087431,Cultura boêmia l quarto único. Bar,entire_home,0,-22.91229,-43.17072,Rua Jardel Jércolis,Glória,Região Sudeste,Rio de Janeiro,713,713
307,1019440963049531034,Quarto-sala aconchegante na Lapa,entire_home,0,-22.914413540609765,-43.189303239326435,Rua do Resende,Centro,Região Sudeste,Rio de Janeiro,713,913
308,597717061951316256,Apto TOP em Copacabana,entire_home,"4,6",-22.97767,-43.19159,Rua Miguel Lemos,Copacabana,Região Sudeste,Rio de Janeiro,720,970
309,41517324,Penthouse Suite com Banheira Hidromassagem,entire_home,"4,86",-22.93979,-43.19794,Rua Cosme Velho,Cosme Velho,Região Sudeste,Rio de Janeiro,740,890
310,1142379613557774536,Copa Beach e vistas deslumbrantes,entire_home,0,-22.9696809,-43.1838787,Praça Serzedelo Correa,Copacabana,Região Sudeste,Rio de Janeiro,742,742
311,1218709128085927711,Ipanema Home,entire_home,0,-22.98183,-43.20037,Rua Farme de Amoedo,Ipanema,Região Sudeste,Rio de Janeiro,742,742
312,1085344713962473868,só praia,entire_home,0,-22.984898116233275,-43.20441200771245,Rua Prudente de Morais,Ipanema,Região Sudeste,Rio de Janeiro,742,742
313,11522866,condomínio gomes 704,entire_home,"5,0",-22.98611,-43.19503,Avenida Rainha Elizabeth,Ipanema,Região Sudeste,Rio de Janeiro,766,766
314,11522647,condomínio gomes 704,entire_home,"5,0",-22.98512,-43.19477,Rua Canning,Ipanema,Região Sudeste,Rio de Janeiro,766,766
315,441118,"IPANEMA apts reformados, internet",entire_home,"4,8",-22.98479,-43.19978,Rua Visconde de Pirajá,Ipanema,Região Sudeste,Rio de Janeiro,766,766
316,11174621,condo fco ota 307,entire_home,0,-22.98866,-43.19368,Avenida Francisco Bhering,Ipanema,Região Sudeste,Rio de Janeiro,766,766
317,850820950357008177,The Enchanted House,entire_home,0,-22.914546976086406,-43.17597884684801,Rua Teixeira de Freitas,Glória,Região Sudeste,Rio de Janeiro,747,747
318,689109495704745398,Moderna Acomodação Copacabana RJ >Confira!,entire_home,0,-22.9674,-43.18375,Rua Barata Ribeiro,Copacabana,Região Sudeste,Rio de Janeiro,766,1295
319,1061008300618694159,Apartament em condomínio seguro com 2 quartos,entire_home,0,-22.8998684,-43.2280083,Rua São Luiz Gonzaga,São Cristóvão,Região Sudeste,Rio de Janeiro,776,776
320,1722384,Barao 406 ipanema,entire_home,"4,75",-22.98427,-43.20279,Rua Vinícius de Moraes,Ipanema,Região Sudeste,Rio de Janeiro,802,1021
321,24474214,Mezanino Varanda| Ipanema - Desfrute (estadia curta e longa),entire_home,"4,66",-22.98099,-43.20608,Rua Alberto de Campos,Ipanema,Região Sudeste,Rio de Janeiro,791,791
322,840834059496551855,Lindo Apartamento - Posto 9 - Ipanema,entire_home,"4,33",-22.981407108505024,-43.2006522448765,Rua Farme de Amoedo,Ipanema,Região Sudeste,Rio de Janeiro,794,844
323,1152161372012450053,200m da praia de Ipanema e vista para o Cristo | J,entire_home,"3,6",-22.9838,-43.20507,Rua Joana Angélica,Ipanema,Região Sudeste,Rio de Janeiro,811,1411
324,772265998185799863,Apto em Copacabana para até 4 pessoas,entire_home,0,-22.9617509,-43.1748504,Avenida Princesa Isabel,Copacabana,Região Sudeste,Rio de Janeiro,806,956
325,820041,prudente 108 ipanema,entire_home,"5,0",-22.98424,-43.20694,Rua Maria Quitéria,Ipanema,Região Sudeste,Rio de Janeiro,830,830
326,689970117018401805,Apartamento 2 quartos zona sul do Rio - Flamengo,entire_home,0,-22.93956,-43.1757,Rua Honório de Barros,Flamengo,Região Sudeste,Rio de Janeiro,813,913
327,10097705,antopar do condomínio,entire_home,"4,33",-22.98444,-43.19493,Rua Gomes Carneiro,Ipanema,Região Sudeste,Rio de Janeiro,830,830
328,9206396,condo bartor 19801,entire_home,0,-22.98479,-43.19683,Rua Jangadeiros,Ipanema,Região Sudeste,Rio de Janeiro,830,830
329,3193307,Vista privilegiada do Rio,entire_home,0,-22.98582,-43.24727,Rua Maria do Carmo,Rocinha,Região Sudeste,Rio de Janeiro,812,907
330,8627462,Penthouse Maria,entire_home,0,-22.98116,-43.20718,Rua Maria Quitéria,Ipanema,Região Sudeste,Rio de Janeiro,830,830
